variant,window_date,asset_id,target_winsorize_quantile,lower,upper,n_train,n_low_clipped,n_high_clipped,mean_before,mean_after,std_before,std_after,run_label
positive_beta_prior,live,VNQ,0.025,-0.0856460593063321,0.0982878060672379,62,2,2,0.0023074144002004,0.0027598807293954,0.0552158132290232,0.0530606367208248,winsor_025
positive_beta_prior,live,VNQI,0.025,-0.0978766450750182,0.0825047165689633,62,2,2,-0.0015128073166921,-0.0014950662051631,0.0490894551344606,0.0452271563347675,winsor_025
positive_beta_prior,live,VEA,0.025,-0.0908355929741133,0.084485334679728,62,2,2,0.0067904878796182,0.0063658216208199,0.0457579156271439,0.0439579765084079,winsor_025
positive_beta_prior,live,VWO,0.025,-0.0712301803502666,0.0828055683889218,62,2,2,0.0027847305512255,0.0023527783918395,0.042266661799543,0.0384535156105446,winsor_025
positive_beta_prior,live,VSS,0.025,-0.0982622976087296,0.0858888904935732,62,2,2,0.0042425421444663,0.0041295782469192,0.0465550815598375,0.0449574334025149,winsor_025
positive_beta_prior,live,BND,0.025,-0.0350365594668977,0.0319516919747211,62,2,2,-0.0024511051182691,-0.0023710922865498,0.0178120981171668,0.0169585806386023,winsor_025
positive_beta_prior,live,IEF,0.025,-0.041872488588319,0.0330118799962903,62,2,2,-0.0032685342525359,-0.003251346632506,0.0213808701119092,0.0208379756146683,winsor_025
positive_beta_prior,live,BNDX,0.025,-0.0312789383850196,0.0286102854056577,62,2,2,-0.0024904362992902,-0.0024164756508799,0.0147972893450936,0.0144361846597788,winsor_025
positive_beta_prior,live,LQD,0.025,-0.0540313344348127,0.0546864906763918,62,2,2,-0.0022005152801701,-0.002237464257655,0.0272677749982278,0.0255361285971659,winsor_025
positive_beta_prior,live,HYG,0.025,-0.0437902138371911,0.03805473186343,62,2,2,0.0005052791053611,0.0004468982855627,0.0213363064329059,0.0186129393295038,winsor_025
positive_beta_prior,live,EWX,0.025,-0.0659531606115651,0.0886026494326012,62,2,2,0.0049144734148373,0.0048613301276045,0.0379431130908349,0.0355946190363384,winsor_025
positive_beta_prior,live,VWOB,0.025,-0.063507997942693,0.0508479189259307,62,2,2,-0.0002720124976677,-0.0009658419582554,0.0281623042769991,0.0260332063342662,winsor_025
positive_beta_prior,live,HYEM,0.025,-0.0523035251192784,0.0401586634789929,62,2,2,6.716996684845388e-05,-0.0006742929490303,0.0242434614836586,0.0204367174631306,winsor_025
