variant,date,window_index,time_mode,scale_structure,diagnostic,module_path,module_type,mean,min,max
positive_beta_prior__no_component_scales_lengthscale_only,2025-07-31,2,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.16.raw_constant,Parameter,-0.07327398419959333,-0.07327398419959333,-0.07327398419959333
positive_beta_prior__no_component_scales_lengthscale_only,2025-07-31,2,lengthscale_only,no_component_scales,mean_constant,mean_module.base_means.17.raw_constant,Parameter,0.014307373659490138,0.014307373659490138,0.014307373659490138
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.0,MaternKernel,0.0468404948126899,0.0468404948126899,0.0468404948126899
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.1,MaternKernel,2.7343970955771173,0.8322687282262149,5.41185105011013
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.2,MaternKernel,0.59420205665594,0.21375215301214823,0.9235413002398514
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.3,RQKernel,0.637509923339646,0.20206758922031465,0.9469889212035107
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.5.kernels.0,MaternKernel,0.025626423020828144,0.025626423020828144,0.025626423020828144
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.5.kernels.1,MaternKernel,2.606185806340499,1.0506911349243995,5.370394150602164
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.6.kernels.0,MaternKernel,0.025437381295209147,0.025437381295209147,0.025437381295209147
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.6.kernels.1.kernels.0,MaternKernel,0.6244865647559057,0.3547514829759226,0.8445256296977748
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.6.kernels.1.kernels.1,RQKernel,0.636208156572045,0.32741614098446803,0.8611455396014394
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.7.kernels.0.kernels.0,MaternKernel,0.5711766443581803,0.296655874646524,0.9105654946008646
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.7.kernels.0.kernels.1,RQKernel,0.5733416279080034,0.2707618853377266,0.9471299457938335
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.7.kernels.1,MaternKernel,4.000361339154668,1.7481276104083712,8.568641961877608
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0063716430635238,0.005497870792757714,0.007217405517762086
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.0.raw_constant,Parameter,0.18489997250689694,0.18489997250689694,0.18489997250689694
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.1.raw_constant,Parameter,0.24757513313336899,0.24757513313336899,0.24757513313336899
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.2.raw_constant,Parameter,0.16104042234436058,0.16104042234436058,0.16104042234436058
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.3.raw_constant,Parameter,0.07311597988570046,0.07311597988570046,0.07311597988570046
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.4.raw_constant,Parameter,0.04952587008190267,0.04952587008190267,0.04952587008190267
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.5.raw_constant,Parameter,0.09847446251898924,0.09847446251898924,0.09847446251898924
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.6.raw_constant,Parameter,0.02366356528049942,0.02366356528049942,0.02366356528049942
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.7.raw_constant,Parameter,0.06768717945179073,0.06768717945179073,0.06768717945179073
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.8.raw_constant,Parameter,-0.071855238537087,-0.071855238537087,-0.071855238537087
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.9.raw_constant,Parameter,0.033051485090666376,0.033051485090666376,0.033051485090666376
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.10.raw_constant,Parameter,0.09332616279565768,0.09332616279565768,0.09332616279565768
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.11.raw_constant,Parameter,0.08874031065989767,0.08874031065989767,0.08874031065989767
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.12.raw_constant,Parameter,0.13483053884248414,0.13483053884248414,0.13483053884248414
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.13.raw_constant,Parameter,0.05937822037586618,0.05937822037586618,0.05937822037586618
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.14.raw_constant,Parameter,0.12502903865601267,0.12502903865601267,0.12502903865601267
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.15.raw_constant,Parameter,-0.0403809904748359,-0.0403809904748359,-0.0403809904748359
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.16.raw_constant,Parameter,0.015086830626423086,0.015086830626423086,0.015086830626423086
positive_beta_prior__no_component_scales_neither,2025-07-31,2,neither,no_component_scales,mean_constant,mean_module.base_means.17.raw_constant,Parameter,-0.007819659755571572,-0.007819659755571572,-0.007819659755571572
